attendance_id,employee_id,date,check_in,check_out,status
551,19,2025-01-11,09:47:00,17:40:00,Present
552,19,2025-01-12,08:53:00,17:19:00,Present
553,19,2025-01-13,09:40:00,18:07:00,Present
554,19,2025-01-14,,,Absent
555,19,2025-01-15,09:50:00,17:33:00,Present
556,19,2025-01-16,09:47:00,18:15:00,Present
557,19,2025-01-17,09:59:00,18:03:00,Present
558,19,2025-01-18,,,Leave
559,19,2025-01-19,09:31:00,17:59:00,Present
560,19,2025-01-20,08:45:00,16:50:00,Present
561,19,2025-01-21,,,Leave
562,19,2025-01-22,09:26:00,17:46:00,Present
563,19,2025-01-23,,,Absent
564,19,2025-01-24,09:40:00,17:41:00,Present
565,19,2025-01-25,,,Leave
566,19,2025-01-26,09:13:00,17:11:00,Present
567,19,2025-01-27,08:39:00,16:50:00,Present
568,19,2025-01-28,09:35:00,17:27:00,Present
569,19,2025-01-29,09:39:00,18:03:00,Present
570,19,2025-01-30,08:37:00,16:34:00,Present
571,20,2025-01-01,09:29:00,17:16:00,Present
572,20,2025-01-02,08:55:00,17:38:00,Present
573,20,2025-01-03,09:05:00,17:38:00,Present
574,20,2025-01-04,09:57:00,18:35:00,Present
575,20,2025-01-05,09:13:00,17:54:00,Present
576,20,2025-01-06,09:50:00,17:48:00,Present
577,20,2025-01-07,09:28:00,17:42:00,Present
578,20,2025-01-08,09:31:00,17:57:00,Present
579,20,2025-01-09,09:44:00,17:50:00,Present
580,20,2025-01-10,,,Absent
581,20,2025-01-11,,,Leave
582,20,2025-01-12,08:42:00,17:22:00,Present
583,20,2025-01-13,,,Absent
584,20,2025-01-14,08:46:00,17:29:00,Present
585,20,2025-01-15,09:09:00,17:23:00,Present
586,20,2025-01-16,09:49:00,17:59:00,Present
587,20,2025-01-17,09:33:00,17:34:00,Present
588,20,2025-01-18,09:27:00,17:37:00,Present
589,20,2025-01-19,09:30:00,17:28:00,Present
590,20,2025-01-20,09:35:00,17:46:00,Present
591,20,2025-01-21,08:59:00,17:05:00,Present
592,20,2025-01-22,09:30:00,17:33:00,Present
593,20,2025-01-23,09:02:00,17:14:00,Present
594,20,2025-01-24,08:55:00,16:52:00,Present
595,20,2025-01-25,09:05:00,17:06:00,Present
596,20,2025-01-26,08:42:00,16:30:00,Present
597,20,2025-01-27,,,Absent
598,20,2025-01-28,09:05:00,16:47:00,Present
599,20,2025-01-29,09:13:00,17:11:00,Present
600,20,2025-01-30,09:57:00,17:55:00,Present
601,21,2025-01-01,,,Absent
602,21,2025-01-02,09:44:00,18:02:00,Present
603,21,2025-01-03,09:19:00,17:19:00,Present
604,21,2025-01-04,08:30:00,16:27:00,Present
605,21,2025-01-05,09:21:00,17:55:00,Present
606,21,2025-01-06,09:55:00,18:18:00,Present
607,21,2025-01-07,09:58:00,18:28:00,Present
608,21,2025-01-08,08:41:00,16:23:00,Present
609,21,2025-01-09,09:22:00,17:40:00,Present
610,21,2025-01-10,08:50:00,16:53:00,Present
611,21,2025-01-11,09:59:00,18:23:00,Present
612,21,2025-01-12,09:06:00,16:53:00,Present
613,21,2025-01-13,09:25:00,18:07:00,Present
614,21,2025-01-14,,,Leave
615,21,2025-01-15,08:58:00,17:45:00,Present
616,21,2025-01-16,09:09:00,16:55:00,Present
617,21,2025-01-17,09:03:00,16:44:00,Present
618,21,2025-01-18,08:52:00,17:07:00,Present
619,21,2025-01-19,09:22:00,18:01:00,Present
620,21,2025-01-20,08:54:00,16:53:00,Present
621,21,2025-01-21,08:49:00,17:15:00,Present
622,21,2025-01-22,,,Absent
623,21,2025-01-23,09:26:00,17:38:00,Present
624,21,2025-01-24,08:32:00,16:54:00,Present
625,21,2025-01-25,09:18:00,17:05:00,Present
626,21,2025-01-26,09:44:00,17:46:00,Present
627,21,2025-01-27,09:21:00,17:56:00,Present
628,21,2025-01-28,,,Absent
629,21,2025-01-29,08:41:00,16:39:00,Present
630,21,2025-01-30,09:48:00,18:22:00,Present
631,22,2025-01-01,09:01:00,17:12:00,Present
632,22,2025-01-02,09:19:00,17:20:00,Present
633,22,2025-01-03,09:54:00,18:20:00,Present
634,22,2025-01-04,09:01:00,17:31:00,Present
635,22,2025-01-05,09:11:00,17:11:00,Present
636,22,2025-01-06,09:35:00,17:25:00,Present
637,22,2025-01-07,08:55:00,17:15:00,Present
638,22,2025-01-08,09:51:00,17:45:00,Present
639,22,2025-01-09,08:57:00,17:15:00,Present
640,22,2025-01-10,09:18:00,17:48:00,Present
641,22,2025-01-11,08:31:00,16:35:00,Present
642,22,2025-01-12,09:51:00,18:09:00,Present
643,22,2025-01-13,08:52:00,17:39:00,Present
644,22,2025-01-14,09:29:00,17:30:00,Present
645,22,2025-01-15,08:34:00,16:40:00,Present
646,22,2025-01-16,08:53:00,16:45:00,Present
647,22,2025-01-17,,,Leave
648,22,2025-01-18,08:52:00,17:09:00,Present
649,22,2025-01-19,08:50:00,16:48:00,Present
650,22,2025-01-20,08:59:00,16:50:00,Present
651,22,2025-01-21,08:44:00,16:31:00,Present
652,22,2025-01-22,09:53:00,17:51:00,Present
653,22,2025-01-23,08:42:00,17:04:00,Present
654,22,2025-01-24,09:25:00,17:31:00,Present
655,22,2025-01-25,09:11:00,17:07:00,Present
656,22,2025-01-26,08:33:00,16:14:00,Present
657,22,2025-01-27,,,Absent
658,22,2025-01-28,09:55:00,18:30:00,Present
659,22,2025-01-29,08:42:00,17:23:00,Present
660,22,2025-01-30,08:41:00,16:22:00,Present
661,23,2025-01-01,09:50:00,18:14:00,Present
662,23,2025-01-02,09:01:00,17:48:00,Present
663,23,2025-01-03,09:55:00,17:57:00,Present
664,23,2025-01-04,08:48:00,17:16:00,Present
665,23,2025-01-05,08:48:00,17:09:00,Present
666,23,2025-01-06,09:15:00,17:27:00,Present
667,23,2025-01-07,08:42:00,16:42:00,Present
668,23,2025-01-08,,,Leave
669,23,2025-01-09,09:44:00,18:28:00,Present
670,23,2025-01-10,09:33:00,17:55:00,Present
671,23,2025-01-11,08:49:00,16:35:00,Present
672,23,2025-01-12,08:37:00,16:43:00,Present
673,23,2025-01-13,08:57:00,17:35:00,Present
674,23,2025-01-14,09:46:00,17:27:00,Present
675,23,2025-01-15,08:31:00,17:15:00,Present
676,23,2025-01-16,08:47:00,17:32:00,Present
677,23,2025-01-17,09:37:00,18:18:00,Present
678,23,2025-01-18,08:30:00,16:56:00,Present
679,23,2025-01-19,08:30:00,16:41:00,Present
680,23,2025-01-20,08:43:00,17:05:00,Present
681,23,2025-01-21,,,Leave
682,23,2025-01-22,09:38:00,18:14:00,Present
683,23,2025-01-23,08:43:00,16:33:00,Present
684,23,2025-01-24,08:50:00,17:13:00,Present
685,23,2025-01-25,09:53:00,17:47:00,Present
686,23,2025-01-26,08:55:00,16:58:00,Present
687,23,2025-01-27,08:46:00,17:03:00,Present
688,23,2025-01-28,09:27:00,17:53:00,Present
689,23,2025-01-29,09:12:00,17:28:00,Present
690,23,2025-01-30,09:42:00,18:28:00,Present
691,24,2025-01-01,09:09:00,16:50:00,Present
692,24,2025-01-02,09:03:00,16:47:00,Present
693,24,2025-01-03,09:03:00,16:51:00,Present
694,24,2025-01-04,09:58:00,18:42:00,Present
695,24,2025-01-05,09:30:00,18:01:00,Present
696,24,2025-01-06,09:32:00,17:18:00,Present
697,24,2025-01-07,08:45:00,16:35:00,Present
698,24,2025-01-08,08:44:00,16:58:00,Present
699,24,2025-01-09,08:50:00,16:52:00,Present
700,24,2025-01-10,,,Absent
701,24,2025-01-11,08:30:00,16:34:00,Present
702,24,2025-01-12,08:45:00,16:36:00,Present
703,24,2025-01-13,09:06:00,17:09:00,Present
704,24,2025-01-14,09:30:00,18:03:00,Present
705,24,2025-01-15,09:48:00,18:37:00,Present
706,24,2025-01-16,09:26:00,17:19:00,Present
707,24,2025-01-17,09:10:00,16:57:00,Present
708,24,2025-01-18,09:52:00,18:07:00,Present
709,24,2025-01-19,,,Absent
710,24,2025-01-20,09:51:00,18:16:00,Present
711,24,2025-01-21,09:18:00,18:01:00,Present
712,24,2025-01-22,09:52:00,17:51:00,Present
713,24,2025-01-23,09:53:00,17:58:00,Present
714,24,2025-01-24,09:52:00,18:29:00,Present
715,24,2025-01-25,09:52:00,18:15:00,Present
716,24,2025-01-26,09:21:00,17:34:00,Present
717,24,2025-01-27,09:53:00,18:19:00,Present
718,24,2025-01-28,08:39:00,16:30:00,Present
719,24,2025-01-29,09:27:00,18:12:00,Present
720,24,2025-01-30,08:44:00,17:05:00,Present
721,25,2025-01-01,08:40:00,16:56:00,Present
722,25,2025-01-02,08:38:00,17:17:00,Present
723,25,2025-01-03,08:45:00,16:55:00,Present
724,25,2025-01-04,09:56:00,18:37:00,Present
725,25,2025-01-05,08:36:00,17:11:00,Present
726,25,2025-01-06,,,Leave
727,25,2025-01-07,08:30:00,16:57:00,Present
728,25,2025-01-08,09:14:00,17:53:00,Present
729,25,2025-01-09,09:34:00,18:19:00,Present
730,25,2025-01-10,09:15:00,17:30:00,Present
731,25,2025-01-11,09:26:00,17:21:00,Present
732,25,2025-01-12,09:55:00,18:37:00,Present
733,25,2025-01-13,08:41:00,17:12:00,Present
734,25,2025-01-14,,,Leave
735,25,2025-01-15,09:36:00,18:07:00,Present
736,25,2025-01-16,09:15:00,17:47:00,Present
737,25,2025-01-17,09:42:00,18:18:00,Present
738,25,2025-01-18,09:45:00,17:45:00,Present
739,25,2025-01-19,08:57:00,17:31:00,Present
740,25,2025-01-20,09:47:00,17:35:00,Present
741,25,2025-01-21,09:23:00,17:04:00,Present
742,25,2025-01-22,09:14:00,17:20:00,Present
743,25,2025-01-23,08:36:00,17:18:00,Present
744,25,2025-01-24,08:55:00,16:40:00,Present
745,25,2025-01-25,09:51:00,17:52:00,Present
746,25,2025-01-26,09:47:00,18:10:00,Present
747,25,2025-01-27,09:38:00,18:21:00,Present
748,25,2025-01-28,09:39:00,17:48:00,Present
749,25,2025-01-29,08:33:00,17:16:00,Present
750,25,2025-01-30,08:45:00,16:56:00,Present
751,26,2025-01-01,09:58:00,17:57:00,Present
752,26,2025-01-02,09:46:00,17:52:00,Present
753,26,2025-01-03,09:43:00,18:13:00,Present
754,26,2025-01-04,08:47:00,16:27:00,Present
755,26,2025-01-05,09:09:00,17:25:00,Present
756,26,2025-01-06,08:56:00,17:05:00,Present
757,26,2025-01-07,,,Leave
758,26,2025-01-08,08:30:00,17:05:00,Present
759,26,2025-01-09,09:17:00,16:58:00,Present
760,26,2025-01-10,09:14:00,17:18:00,Present
761,26,2025-01-11,09:12:00,17:49:00,Present
762,26,2025-01-12,08:59:00,17:46:00,Present
763,26,2025-01-13,08:37:00,16:31:00,Present
764,26,2025-01-14,,,Absent
765,26,2025-01-15,08:36:00,17:07:00,Present
766,26,2025-01-16,08:36:00,16:32:00,Present
767,26,2025-01-17,09:31:00,17:49:00,Present
768,26,2025-01-18,08:38:00,16:51:00,Present
769,26,2025-01-19,,,Leave
770,26,2025-01-20,09:56:00,17:56:00,Present
771,26,2025-01-21,08:54:00,17:35:00,Present
772,26,2025-01-22,08:56:00,16:36:00,Present
773,26,2025-01-23,09:58:00,18:30:00,Present
774,26,2025-01-24,08:55:00,17:27:00,Present
775,26,2025-01-25,09:14:00,17:06:00,Present
776,26,2025-01-26,08:33:00,17:07:00,Present
777,26,2025-01-27,09:57:00,17:52:00,Present
778,26,2025-01-28,,,Absent
779,26,2025-01-29,09:16:00,17:12:00,Present
780,26,2025-01-30,08:44:00,16:40:00,Present
781,27,2025-01-01,09:07:00,17:35:00,Present
782,27,2025-01-02,08:59:00,17:06:00,Present
783,27,2025-01-03,09:47:00,18:03:00,Present
784,27,2025-01-04,09:29:00,18:11:00,Present
785,27,2025-01-05,08:35:00,16:19:00,Present
786,27,2025-01-06,08:54:00,17:41:00,Present
787,27,2025-01-07,09:22:00,17:13:00,Present
788,27,2025-01-08,09:03:00,17:22:00,Present
789,27,2025-01-09,08:54:00,17:38:00,Present
790,27,2025-01-10,09:45:00,18:03:00,Present
791,27,2025-01-11,09:42:00,18:03:00,Present
792,27,2025-01-12,08:31:00,16:11:00,Present
793,27,2025-01-13,09:29:00,18:13:00,Present
794,27,2025-01-14,09:30:00,17:32:00,Present
795,27,2025-01-15,09:39:00,17:59:00,Present
796,27,2025-01-16,09:34:00,18:23:00,Present
797,27,2025-01-17,08:56:00,17:07:00,Present
798,27,2025-01-18,09:14:00,17:40:00,Present
799,27,2025-01-19,08:46:00,16:50:00,Present
800,27,2025-01-20,08:31:00,16:38:00,Present
801,27,2025-01-21,08:45:00,17:02:00,Present
802,27,2025-01-22,08:50:00,16:42:00,Present
803,27,2025-01-23,09:19:00,17:01:00,Present
804,27,2025-01-24,,,Leave
805,27,2025-01-25,08:54:00,17:20:00,Present
806,27,2025-01-26,08:51:00,17:18:00,Present
807,27,2025-01-27,09:33:00,17:37:00,Present
808,27,2025-01-28,09:54:00,18:06:00,Present
809,27,2025-01-29,,,Leave
810,27,2025-01-30,08:47:00,16:41:00,Present
811,28,2025-01-01,09:02:00,17:40:00,Present
812,28,2025-01-02,09:48:00,17:56:00,Present
813,28,2025-01-03,09:36:00,18:09:00,Present
814,28,2025-01-04,08:30:00,16:16:00,Present
815,28,2025-01-05,08:30:00,17:17:00,Present
816,28,2025-01-06,09:51:00,18:37:00,Present
817,28,2025-01-07,08:57:00,17:29:00,Present
818,28,2025-01-08,08:32:00,16:15:00,Present
819,28,2025-01-09,09:00:00,17:35:00,Present
820,28,2025-01-10,08:38:00,16:20:00,Present
821,28,2025-01-11,08:39:00,16:24:00,Present
822,28,2025-01-12,08:36:00,17:09:00,Present
823,28,2025-01-13,09:41:00,17:33:00,Present
824,28,2025-01-14,09:42:00,17:44:00,Present
825,28,2025-01-15,,,Leave
826,28,2025-01-16,09:03:00,17:43:00,Present
827,28,2025-01-17,09:37:00,17:52:00,Present
828,28,2025-01-18,09:38:00,17:23:00,Present
829,28,2025-01-19,09:03:00,17:31:00,Present
830,28,2025-01-20,,,Leave
831,28,2025-01-21,08:40:00,17:05:00,Present
832,28,2025-01-22,09:12:00,17:15:00,Present
833,28,2025-01-23,08:38:00,16:36:00,Present
834,28,2025-01-24,09:49:00,18:32:00,Present
835,28,2025-01-25,09:02:00,17:34:00,Present
836,28,2025-01-26,09:46:00,18:15:00,Present
837,28,2025-01-27,,,Absent
838,28,2025-01-28,08:57:00,17:31:00,Present
839,28,2025-01-29,09:43:00,18:01:00,Present
840,28,2025-01-30,09:37:00,17:48:00,Present
841,29,2025-01-01,09:39:00,18:10:00,Present
842,29,2025-01-02,08:51:00,17:31:00,Present
843,29,2025-01-03,,,Leave
844,29,2025-01-04,08:38:00,17:27:00,Present
845,29,2025-01-05,09:50:00,18:19:00,Present
846,29,2025-01-06,09:52:00,18:27:00,Present
847,29,2025-01-07,08:54:00,16:41:00,Present
848,29,2025-01-08,08:52:00,17:01:00,Present
849,29,2025-01-09,09:27:00,18:08:00,Present
850,29,2025-01-10,09:20:00,17:48:00,Present
851,29,2025-01-11,09:24:00,17:25:00,Present
852,29,2025-01-12,09:08:00,17:26:00,Present
853,29,2025-01-13,09:56:00,17:50:00,Present
854,29,2025-01-14,08:31:00,17:11:00,Present
855,29,2025-01-15,08:37:00,16:18:00,Present
856,29,2025-01-16,09:35:00,18:23:00,Present
857,29,2025-01-17,09:11:00,17:33:00,Present
858,29,2025-01-18,08:39:00,17:04:00,Present
859,29,2025-01-19,09:04:00,16:44:00,Present
860,29,2025-01-20,,,Absent
861,29,2025-01-21,08:39:00,17:22:00,Present
862,29,2025-01-22,08:58:00,17:39:00,Present
863,29,2025-01-23,08:30:00,16:35:00,Present
864,29,2025-01-24,09:05:00,17:33:00,Present
865,29,2025-01-25,08:35:00,17:10:00,Present
866,29,2025-01-26,,,Leave
867,29,2025-01-27,08:42:00,16:52:00,Present
868,29,2025-01-28,09:26:00,18:07:00,Present
869,29,2025-01-29,08:43:00,16:46:00,Present
870,29,2025-01-30,08:43:00,16:29:00,Present
871,30,2025-01-01,09:17:00,18:06:00,Present
872,30,2025-01-02,08:52:00,17:31:00,Present
873,30,2025-01-03,,,Leave
874,30,2025-01-04,09:41:00,18:16:00,Present
875,30,2025-01-05,09:23:00,17:18:00,Present
876,30,2025-01-06,09:48:00,18:01:00,Present
877,30,2025-01-07,09:14:00,17:27:00,Present
878,30,2025-01-08,09:55:00,18:39:00,Present
879,30,2025-01-09,09:06:00,17:28:00,Present
880,30,2025-01-10,08:38:00,16:47:00,Present
881,30,2025-01-11,09:28:00,18:07:00,Present
882,30,2025-01-12,09:56:00,18:28:00,Present
883,30,2025-01-13,09:44:00,18:11:00,Present
884,30,2025-01-14,09:40:00,18:17:00,Present
885,30,2025-01-15,,,Leave
886,30,2025-01-16,09:36:00,17:37:00,Present
887,30,2025-01-17,08:51:00,17:05:00,Present
888,30,2025-01-18,09:40:00,17:22:00,Present
889,30,2025-01-19,,,Absent
890,30,2025-01-20,09:46:00,18:24:00,Present
891,30,2025-01-21,09:47:00,18:09:00,Present
892,30,2025-01-22,08:46:00,16:41:00,Present
893,30,2025-01-23,09:44:00,17:55:00,Present
894,30,2025-01-24,08:52:00,16:59:00,Present
895,30,2025-01-25,09:39:00,17:32:00,Present
896,30,2025-01-26,09:44:00,18:12:00,Present
897,30,2025-01-27,09:28:00,17:36:00,Present
898,30,2025-01-28,08:53:00,17:12:00,Present
899,30,2025-01-29,09:36:00,17:31:00,Present
900,30,2025-01-30,09:20:00,17:10:00,Present
901,31,2025-01-01,08:36:00,16:24:00,Present
902,31,2025-01-02,,,Leave
903,31,2025-01-03,08:55:00,17:04:00,Present
904,31,2025-01-04,09:42:00,18:13:00,Present
905,31,2025-01-05,08:47:00,16:38:00,Present
906,31,2025-01-06,08:50:00,16:59:00,Present
907,31,2025-01-07,09:12:00,17:46:00,Present
908,31,2025-01-08,08:59:00,17:25:00,Present
909,31,2025-01-09,09:37:00,18:20:00,Present
910,31,2025-01-10,09:44:00,18:17:00,Present
911,31,2025-01-11,09:05:00,17:15:00,Present
912,31,2025-01-12,08:44:00,17:16:00,Present
913,31,2025-01-13,08:48:00,17:34:00,Present
914,31,2025-01-14,09:18:00,17:46:00,Present
915,31,2025-01-15,09:47:00,17:45:00,Present
916,31,2025-01-16,08:41:00,16:33:00,Present
917,31,2025-01-17,09:12:00,17:02:00,Present
918,31,2025-01-18,08:56:00,17:14:00,Present
919,31,2025-01-19,08:57:00,16:44:00,Present
920,31,2025-01-20,09:01:00,17:27:00,Present
921,31,2025-01-21,09:08:00,17:41:00,Present
922,31,2025-01-22,09:08:00,17:14:00,Present
923,31,2025-01-23,09:12:00,17:59:00,Present
924,31,2025-01-24,09:59:00,17:49:00,Present
925,31,2025-01-25,09:18:00,17:58:00,Present
926,31,2025-01-26,08:55:00,16:50:00,Present
927,31,2025-01-27,09:16:00,17:01:00,Present
928,31,2025-01-28,08:52:00,17:37:00,Present
929,31,2025-01-29,09:38:00,18:11:00,Present
930,31,2025-01-30,08:34:00,17:16:00,Present
931,32,2025-01-01,08:40:00,16:38:00,Present
932,32,2025-01-02,09:14:00,17:52:00,Present
933,32,2025-01-03,09:01:00,17:30:00,Present
934,32,2025-01-04,,,Absent
935,32,2025-01-05,,,Absent
936,32,2025-01-06,,,Absent
937,32,2025-01-07,09:37:00,18:08:00,Present
938,32,2025-01-08,08:54:00,16:40:00,Present
939,32,2025-01-09,08:54:00,17:04:00,Present
940,32,2025-01-10,08:40:00,16:52:00,Present
941,32,2025-01-11,09:21:00,17:29:00,Present
942,32,2025-01-12,09:21:00,17:06:00,Present
943,32,2025-01-13,09:54:00,18:35:00,Present
944,32,2025-01-14,09:47:00,18:15:00,Present
945,32,2025-01-15,09:30:00,17:28:00,Present
946,32,2025-01-16,09:09:00,16:54:00,Present
947,32,2025-01-17,,,Absent
948,32,2025-01-18,09:00:00,17:36:00,Present
949,32,2025-01-19,09:09:00,16:56:00,Present
950,32,2025-01-20,09:01:00,17:32:00,Present
951,32,2025-01-21,09:39:00,17:48:00,Present
952,32,2025-01-22,09:33:00,18:00:00,Present
953,32,2025-01-23,09:34:00,18:20:00,Present
954,32,2025-01-24,09:22:00,17:51:00,Present
955,32,2025-01-25,09:20:00,17:30:00,Present
956,32,2025-01-26,08:50:00,17:23:00,Present
957,32,2025-01-27,08:37:00,16:38:00,Present
958,32,2025-01-28,09:14:00,17:01:00,Present
959,32,2025-01-29,08:33:00,16:24:00,Present
960,32,2025-01-30,,,Leave
961,33,2025-01-01,09:12:00,17:25:00,Present
962,33,2025-01-02,08:36:00,16:40:00,Present
963,33,2025-01-03,08:57:00,17:31:00,Present
964,33,2025-01-04,,,Absent
965,33,2025-01-05,08:41:00,17:12:00,Present
966,33,2025-01-06,09:13:00,16:59:00,Present
967,33,2025-01-07,08:51:00,16:56:00,Present
968,33,2025-01-08,09:17:00,17:51:00,Present
969,33,2025-01-09,,,Leave
970,33,2025-01-10,08:48:00,17:06:00,Present
971,33,2025-01-11,09:36:00,18:04:00,Present
972,33,2025-01-12,09:40:00,17:24:00,Present
973,33,2025-01-13,09:52:00,17:44:00,Present
974,33,2025-01-14,09:12:00,17:07:00,Present
975,33,2025-01-15,08:44:00,17:07:00,Present
976,33,2025-01-16,09:05:00,17:33:00,Present
977,33,2025-01-17,09:37:00,18:03:00,Present
978,33,2025-01-18,09:51:00,17:32:00,Present
979,33,2025-01-19,08:48:00,17:08:00,Present
980,33,2025-01-20,09:12:00,17:45:00,Present
981,33,2025-01-21,08:34:00,16:34:00,Present
982,33,2025-01-22,08:47:00,17:02:00,Present
983,33,2025-01-23,,,Absent
984,33,2025-01-24,08:41:00,16:31:00,Present
985,33,2025-01-25,09:18:00,17:55:00,Present
986,33,2025-01-26,08:57:00,16:42:00,Present
987,33,2025-01-27,09:39:00,17:57:00,Present
988,33,2025-01-28,09:04:00,16:50:00,Present
989,33,2025-01-29,09:55:00,17:45:00,Present
990,33,2025-01-30,09:21:00,17:45:00,Present
991,34,2025-01-01,08:47:00,16:48:00,Present
992,34,2025-01-02,09:17:00,16:59:00,Present
993,34,2025-01-03,09:29:00,17:33:00,Present
994,34,2025-01-04,09:21:00,17:39:00,Present
995,34,2025-01-05,,,Leave
996,34,2025-01-06,,,Leave
997,34,2025-01-07,08:51:00,16:34:00,Present
998,34,2025-01-08,,,Absent
999,34,2025-01-09,09:09:00,17:13:00,Present
1000,34,2025-01-10,08:40:00,16:42:00,Present
1001,34,2025-01-11,09:42:00,18:26:00,Present
1002,34,2025-01-12,,,Absent
1003,34,2025-01-13,09:19:00,17:49:00,Present
1004,34,2025-01-14,09:16:00,17:09:00,Present
1005,34,2025-01-15,08:45:00,16:53:00,Present
1006,34,2025-01-16,09:17:00,17:40:00,Present
1007,34,2025-01-17,09:18:00,17:05:00,Present
1008,34,2025-01-18,08:55:00,16:55:00,Present
1009,34,2025-01-19,09:30:00,18:13:00,Present
1010,34,2025-01-20,08:40:00,16:31:00,Present
1011,34,2025-01-21,,,Absent
1012,34,2025-01-22,09:42:00,17:39:00,Present
1013,34,2025-01-23,09:23:00,17:07:00,Present
1014,34,2025-01-24,09:32:00,17:20:00,Present
1015,34,2025-01-25,08:50:00,16:51:00,Present
1016,34,2025-01-26,08:54:00,17:05:00,Present
1017,34,2025-01-27,09:50:00,18:38:00,Present
1018,34,2025-01-28,09:58:00,18:07:00,Present
1019,34,2025-01-29,08:47:00,17:24:00,Present
1020,34,2025-01-30,09:11:00,17:06:00,Present
1021,35,2025-01-01,,,Leave
1022,35,2025-01-02,08:57:00,17:30:00,Present
1023,35,2025-01-03,09:17:00,17:11:00,Present
1024,35,2025-01-04,09:51:00,17:55:00,Present
1025,35,2025-01-05,09:41:00,17:58:00,Present
1026,35,2025-01-06,08:33:00,16:20:00,Present
1027,35,2025-01-07,,,Leave
1028,35,2025-01-08,09:52:00,18:13:00,Present
1029,35,2025-01-09,09:11:00,17:50:00,Present
1030,35,2025-01-10,09:56:00,17:50:00,Present
1031,35,2025-01-11,09:37:00,18:01:00,Present
1032,35,2025-01-12,08:45:00,17:07:00,Present
1033,35,2025-01-13,08:56:00,17:14:00,Present
1034,35,2025-01-14,09:44:00,18:12:00,Present
1035,35,2025-01-15,,,Leave
1036,35,2025-01-16,08:30:00,16:39:00,Present
1037,35,2025-01-17,09:40:00,17:29:00,Present
1038,35,2025-01-18,09:42:00,17:24:00,Present
1039,35,2025-01-19,08:53:00,17:37:00,Present
1040,35,2025-01-20,09:15:00,17:37:00,Present
1041,35,2025-01-21,09:57:00,17:58:00,Present
1042,35,2025-01-22,09:07:00,16:51:00,Present
1043,35,2025-01-23,08:46:00,17:10:00,Present
1044,35,2025-01-24,09:19:00,17:48:00,Present
1045,35,2025-01-25,09:23:00,17:27:00,Present
1046,35,2025-01-26,09:09:00,16:53:00,Present
1047,35,2025-01-27,08:40:00,16:38:00,Present
1048,35,2025-01-28,09:41:00,18:04:00,Present
1049,35,2025-01-29,09:45:00,18:34:00,Present
1050,35,2025-01-30,09:39:00,17:45:00,Present
1051,36,2025-01-01,09:21:00,17:12:00,Present
1052,36,2025-01-02,,,Leave
1053,36,2025-01-03,09:19:00,17:45:00,Present
1054,36,2025-01-04,09:33:00,17:53:00,Present
1055,36,2025-01-05,08:48:00,16:55:00,Present
1056,36,2025-01-06,09:59:00,18:04:00,Present
1057,36,2025-01-07,09:00:00,16:53:00,Present
1058,36,2025-01-08,09:08:00,16:56:00,Present
1059,36,2025-01-09,,,Leave
1060,36,2025-01-10,08:53:00,17:35:00,Present
1061,36,2025-01-11,09:23:00,17:18:00,Present
1062,36,2025-01-12,09:45:00,17:29:00,Present
1063,36,2025-01-13,08:42:00,16:42:00,Present
1064,36,2025-01-14,09:00:00,17:13:00,Present
1065,36,2025-01-15,09:50:00,18:37:00,Present
1066,36,2025-01-16,09:57:00,18:25:00,Present
1067,36,2025-01-17,09:31:00,17:22:00,Present
